Soil Moisture Content (%),Bulk Density (g/cm³),Soil Texture,Ploughing Depth (cm),Disc Angle (°),Operating Speed (km/h),Width of Cut (cm),Ambient Temperature (°C),Humidity (%),Draft Force (kN/m)
16.63940648,2.048007682,Sandy Loam,28.91087124,37.29650188,9.69593487,39.33604182,31.35381961,73.65315387,3.439945871
5.248194428,2.06720253,Sandy Loam,16.15005549,44.58266531,6.929040231,51.63315375,24.53734952,86.96193185,2.815302746
11.82517927,2.010831789,Sandy Clay Loam,26.1997575,41.95218542,7.229336386,85.85161133,30.22079346,73.15729057,4.25
9.364856824,1.991476514,Sandy Loam,21.87888106,36.02048082,8.480268213,106.7100617,20.61512339,73.55347005,4.25
8.855751441,2.033648677,Sandy Clay Loam,29.50968987,35.71907734,3.56858661,118.4029512,27.27315327,70.2233472,4.25
26.35225331,2.04654324,Sandy Clay Loam,19.55227139,43.94236788,7.996349875,95.1459782,33.07612096,70.35431598,4.25
12.43434539,2.053232598,Sandy Clay Loam,25.49413736,40.26623454,4.155980963,43.00072014,19.91576555,77.71914951,4.005303013
24.40911732,2.005499115,Sandy Clay Loam,25.36274259,39.32150452,8.183367596,54.73238576,32.89825365,73.29349148,4.25
18.14732702,2.01094023,Sandy Clay Loam,19.94865735,41.36745956,3.989300701,41.75473944,26.14983112,73.81423239,2.882885277
22.07547128,2.031007274,Sandy Loam,25.91260229,38.41250742,8.827455899,40.29104166,32.81888885,87.78271008,2.978912539
15.06329023,2.016448065,Sandy Clay Loam,15.22080667,32.3875016,7.767113825,80.56226968,35.25097878,86.72765268,4.25
16.84569323,2.058840919,Sandy Loam,12.44506073,34.78823193,5.701232022,110.7527554,20.87374697,75.80416277,4.168122547
14.82042465,2.027900812,Sandy Clay Loam,18.50327489,38.36917296,5.511841107,90.94610574,30.14225297,76.17684036,4.25
7.685831707,2.053966292,Sandy Loam,28.87261313,30.27251731,4.042629445,101.3059066,22.23173617,75.25777066,4.25
20.33885077,2.036449581,Sandy Loam,20.01489216,36.56026057,9.32837349,75.25109757,20.43997696,85.8801593,4.25
9.738536699,2.051847211,Sandy Clay Loam,22.70518277,41.33704319,3.82970491,72.33209758,29.30548673,71.76914664,4.25
3.583583194,2.016613839,Sandy Clay Loam,22.48324912,32.46351007,6.30454172,113.4923755,19.94370538,80.51354845,4.25
18.4913351,2.05651333,Sandy Loam,12.65145735,30.96838425,4.655629184,94.29817067,26.37310626,73.35344537,3.547432924
7.250656306,2.011965785,Sandy Clay Loam,17.80593765,42.54043711,9.974292556,70.90891931,29.44717813,83.64675561,4.25
25.57100602,2.033687905,Sandy Clay Loam,24.13877946,39.25910803,7.100908361,59.61979269,26.9933531,81.36447525,4.25
25.89428585,2.007120569,Sandy Loam,29.43980197,32.64868459,4.047091524,38.29393454,30.54724699,76.98118505,3.07402421
24.95674537,2.028042122,Sandy Loam,13.36035477,42.09457471,7.672947983,103.1167381,32.42541605,71.76596282,3.809713766
11.88380881,2.015454017,Sandy Clay Loam,18.20883781,39.87194207,9.941263121,45.07996809,33.70043561,83.8133578,2.997111955
3.370958797,2.011336274,Sandy Clay Loam,11.901876,35.01178904,7.235302964,75.86730976,28.0777006,71.3866533,3.525655808
25.2796455,2.067358801,Sandy Clay Loam,14.84752919,35.64294408,6.201653662,86.75608906,22.97934848,74.92736681,4.218945524
13.27641956,2.002805928,Sandy Clay Loam,17.53518687,32.33832245,5.052890851,96.26759605,27.17391363,74.56561415,4.25
26.19971566,2.052986067,Sandy Loam,20.81286496,42.52883391,3.644863904,37.42257729,24.97839493,80.41344901,2.134497324
26.12687945,2.068733197,Sandy Loam,14.61133764,37.63509977,4.597724093,30.95170754,22.06666061,79.2471951,1.95
23.47222693,1.991592119,Sandy Clay Loam,14.55125322,38.35528615,6.875345457,92.87711664,27.52321188,75.03537011,4.25
10.06677341,2.045922193,Sandy Loam,25.55659958,43.25237873,8.276499891,70.46808693,18.40778753,77.74675293,4.25
12.24234549,2.010232944,Sandy Loam,29.25283326,30.23745925,9.145516232,46.13191515,28.90016819,77.85459917,4.234489502
23.42728012,1.993239026,Sandy Loam,16.47225936,31.00384594,8.555985753,117.4593613,32.78886828,80.32407109,4.25
10.60612812,2.022231166,Sandy Loam,23.75984037,32.42368473,3.87825641,100.4780011,35.98984297,86.16829712,4.25
7.06782592,2.064817425,Sandy Loam,15.16160923,30.4505672,8.414219195,81.52237323,34.59022335,72.55478508,4.104016603
16.3632303,1.990941208,Sandy Loam,28.5590451,39.87234235,7.071231823,92.52965769,19.61668649,80.03854057,4.25
25.46771458,2.037030855,Sandy Loam,23.4580472,39.50819202,6.283752903,43.80638903,20.92372883,70.33082555,2.830541743
19.70471512,2.030111718,Sandy Clay Loam,26.05353709,33.16202854,7.009348829,115.6957759,20.49560321,82.56797135,4.25
16.68146808,2.059870733,Sandy Clay Loam,10.98708086,32.24109667,3.056527301,118.7364521,28.05032795,81.52709063,4.25
5.33223585,1.996720137,Sandy Loam,21.97011936,32.18527052,3.474111701,87.7505571,18.82684739,82.49228221,4.25
17.76017344,2.044522082,Sandy Loam,20.55224663,44.2986212,6.680944954,89.51992028,34.86586921,78.54896997,4.25
26.7612924,2.044408776,Sandy Loam,15.85993814,40.40256793,4.215334746,92.7390763,19.11306007,73.36345138,3.999740881
6.362016366,2.043526401,Sandy Loam,15.2485997,38.78143243,6.818786665,89.29492106,25.04251,78.06545906,4.25
15.43991166,2.06538676,Sandy Loam,21.60049605,34.83730308,5.479495003,69.05644618,34.09145672,70.42476452,4.25
24.05695373,2.055847002,Sandy Clay Loam,24.1297127,36.49564797,9.351884145,78.15262569,35.07080977,76.86584318,4.25
20.77844683,1.993357818,Sandy Loam,10.66345514,31.34108822,9.647783991,55.17959515,26.37523414,85.09435226,1.95
19.72837778,2.027686628,Sandy Clay Loam,21.34803164,44.97227832,9.858488791,69.79627543,26.79176785,76.0945565,4.25
19.85961802,2.021836244,Sandy Clay Loam,13.40919058,41.32628195,9.292565971,68.83936043,29.45118769,80.65157564,3.152438167
11.62778763,2.014811778,Sandy Loam,12.80725463,39.32179735,9.901235958,55.66178601,25.33749843,74.7000715,2.251666146
10.04620426,2.026106938,Sandy Loam,22.46238976,38.81650793,7.94302988,100.0639312,23.84390348,72.41591802,4.25
22.42466773,2.020735535,Sandy Loam,16.21740234,37.56471558,9.723795959,66.48538871,31.30968622,79.37660542,3.059587825
22.44272147,2.024586712,Sandy Clay Loam,18.81760466,33.86141142,7.492547258,79.13576274,28.71644948,70.64375507,4.25
23.80973565,2.068340949,Sandy Clay Loam,17.19997619,33.39585605,8.664499448,43.90142199,26.6700797,86.28064225,2.506851514
24.91777326,1.997090638,Sandy Clay Loam,22.9667264,38.24298686,3.923369949,72.30055213,19.81417203,83.98927539,4.25
15.27221757,2.06377847,Sandy Loam,19.40239532,31.05301222,7.778197113,97.8152118,19.23950916,87.96254321,4.25
15.03639107,2.028418937,Sandy Loam,29.26917324,31.11706198,9.517723165,69.58945342,27.19467406,87.87732572,4.25
22.1590843,2.03989938,Sandy Loam,17.04765518,38.41220405,6.780337691,79.67244765,29.14977096,83.12174881,3.87798275
18.59913434,2.056414637,Sandy Loam,24.80568681,43.79718072,4.307737995,92.49398838,29.83521103,83.98043692,4.25
19.84720505,2.018837042,Sandy Loam,15.14585135,43.71407777,6.688219925,64.64216468,34.10802194,79.5056475,2.852984959
22.09902407,2.024433753,Sandy Loam,20.17506185,30.16242451,7.948586958,61.46334413,32.69204755,73.93378234,3.533141504
24.3601282,2.022761478,Sandy Clay Loam,21.05139504,31.61091323,8.388519494,37.63617879,20.5337203,84.55134395,2.59918161
11.11188376,2.019978482,Sandy Clay Loam,16.58218562,38.74616541,6.66591407,81.85717944,32.29975726,74.85448505,4.25
12.01399086,2.064042346,Sandy Loam,19.43561058,42.72713583,4.52157617,92.96172838,30.17345658,81.69973108,4.25
5.255566556,2.056314391,Sandy Loam,15.58557276,44.3167363,9.48682152,81.76634422,32.9045201,83.15578481,4.25
16.87872338,1.998719999,Sandy Clay Loam,10.12001563,42.90873339,8.415321915,55.25076723,33.18038277,80.15724408,1.953070277
3.862614571,1.998649868,Sandy Clay Loam,14.31296603,40.16419703,4.894818804,53.3637222,24.21958651,81.9290953,2.966149807
14.17435244,2.024229561,Sandy Clay Loam,24.00128345,33.00787616,8.682690422,44.20396683,22.73883954,75.27240473,3.80551175
16.02347123,1.99789259,Sandy Loam,25.41926049,31.08932211,5.435038547,34.18500341,27.94741251,83.68927974,2.62272418
9.876990051,2.039527448,Sandy Clay Loam,15.60405734,30.71273674,5.187019413,68.01775791,23.37493838,86.98386584,3.951899077
17.17999825,2.001495329,Sandy Clay Loam,18.16085998,39.18115177,9.041536391,44.29593981,24.29433612,78.7121019,2.803796198
3.732005999,2.031789861,Sandy Clay Loam,10.7473132,30.54282906,9.112646448,91.52244325,19.24488118,72.17759633,3.839989715
3.89635653,1.990577596,Sandy Clay Loam,14.74125802,41.08859935,5.78936982,115.6519418,35.84454705,81.15492972,4.25
22.74241346,2.015327708,Sandy Clay Loam,25.58438567,40.68706106,3.062459636,36.54426734,23.56734527,76.14543243,3.109116735
11.64457539,2.044175258,Sandy Loam,22.11972541,31.19416237,4.30595935,109.5266421,32.04131976,77.54390014,4.25
6.049452304,2.028723115,Sandy Loam,14.11541044,43.59933548,9.365074298,88.57619484,35.8768493,72.72925292,4.167061838
15.53383824,2.068261559,Sandy Clay Loam,15.1488399,37.82893933,9.291245359,106.616446,35.4442683,81.26417744,4.25
21.47984527,2.059928304,Sandy Loam,26.33604046,43.56657851,6.173413237,43.80063529,29.4098967,84.17049429,3.328605473
8.17970466,2.018725662,Sandy Loam,14.18168406,43.52415084,5.128816951,110.7312895,27.6959061,83.79591901,4.25
17.94937142,1.993638923,Sandy Clay Loam,16.68315452,32.95551096,5.119238045,115.3080644,23.56697691,87.88987092,4.25
5.04833916,2.057650104,Sandy Loam,23.28717383,35.70866442,9.280363618,110.7519585,33.50712108,73.8195431,4.25
4.240361308,2.062898745,Sandy Loam,21.22224771,32.019395,5.273133177,99.95659718,24.0839126,86.45456332,4.25
15.75251116,2.055650191,Sandy Clay Loam,19.2174041,41.62467015,6.581061818,38.04249715,19.92102832,83.18713598,2.59916503
15.97524292,2.000235995,Sandy Clay Loam,27.99482182,37.56187373,8.117077354,49.65830921,23.29377104,82.73473904,4.25
18.29831764,2.069833211,Sandy Loam,14.39420925,43.93211363,4.466367291,111.3238219,23.67175187,82.30765166,4.25
20.42619201,2.010686738,Sandy Loam,24.82839782,33.12322822,4.776873571,50.43252791,30.9327367,79.69056201,3.621941655
26.42044991,2.047936393,Sandy Loam,13.18127681,40.32551492,5.506433252,60.96741172,21.05175526,76.81569423,2.194994017
15.39120836,2.06264279,Sandy Clay Loam,22.31467667,44.83855242,7.579563725,34.49547223,23.70353821,86.98022219,2.747707117
10.75095535,2.008854969,Sandy Loam,27.41247127,39.98071893,8.722434558,85.93796299,19.37855564,72.7195643,4.25
22.08446867,2.062660684,Sandy Loam,19.15803571,31.03160899,6.826940343,80.16758014,33.27122081,73.16767781,4.25
9.49997403,2.014758526,Sandy Clay Loam,24.48589014,38.82636525,3.930501157,115.6553847,31.04595814,70.30086345,4.25
13.5353141,2.068113058,Sandy Loam,26.40786706,32.69764125,6.123718661,109.4722132,25.87476606,83.30893086,4.25
4.882953152,2.012500802,Sandy Clay Loam,12.7205285,30.45754166,3.893835055,75.05936292,25.74027479,86.0917312,3.685280367
3.608417842,2.066274866,Sandy Loam,24.11653791,35.02441046,3.618080188,84.26758021,20.99469237,73.34880117,4.25
26.10356195,1.994283572,Sandy Clay Loam,28.39682048,33.99156125,7.127317389,66.7993088,24.92051625,70.61956012,4.25
23.06352289,2.046741761,Sandy Loam,21.5274122,41.83156348,9.693484783,41.79681078,34.32285314,74.39387095,2.547687751
19.70338095,2.032568891,Sandy Loam,13.72244489,35.60520812,8.863282833,107.2854304,20.49584442,85.90602812,4.25
12.81487067,2.028230166,Sandy Clay Loam,12.53885063,40.99438171,8.421298838,78.94190602,31.77051088,70.29129853,3.592794315
7.159063682,2.007879545,Sandy Clay Loam,15.19470661,30.24358488,8.089391761,67.88542255,18.84916485,71.82081845,3.908523159
6.754489024,2.046447663,Sandy Clay Loam,12.07026538,30.222182,9.279895,36.09752906,23.61023189,70.44979221,1.95
9.005829556,2.005264759,Sandy Clay Loam,20.26788143,30.43970186,8.269845589,89.25904635,33.24487592,86.97670091,4.25
16.18143995,2.034227344,Sandy Clay Loam,11.39409365,33.29037663,7.388141417,65.59415651,26.00970691,72.43905672,2.639520936
20.15030214,2.010259629,Sandy Clay Loam,14.46809249,35.60981678,5.552760562,52.59415385,30.64849274,86.2075289,2.587658432
18.84473704,2.06644971,Sandy Clay Loam,18.79820888,39.11768705,3.706607229,108.0836464,19.86375166,78.52189521,4.25
9.718413527,1.992290496,Sandy Loam,19.47829501,44.78870829,6.227233547,46.35425117,30.30166333,77.10744648,2.893432578
25.91676674,2.005978262,Sandy Loam,21.3079697,35.31614351,9.473489653,75.86767002,32.74237159,77.67721857,4.25
20.709526,2.009384849,Sandy Loam,24.11229926,30.8348836,7.081701858,100.870031,32.49442554,77.53604596,4.25
16.30449726,2.023125426,Sandy Loam,10.94457279,32.92350242,4.291529259,105.6185993,25.89965553,76.15116186,3.493776765
17.68129791,2.008618419,Sandy Loam,11.61241904,43.46777751,7.543163159,102.9139029,34.27454157,84.59438751,3.554011
13.0704015,2.029307927,Sandy Loam,11.21718304,40.49068785,6.258235639,109.8535414,28.34954957,79.14392281,3.84774379
8.945543748,2.059797242,Sandy Loam,18.46300631,41.85301236,9.51966062,42.67834805,32.72169139,87.83765295,2.5699916
11.54334429,2.046965074,Sandy Clay Loam,10.8369589,31.86252309,4.12657937,113.7572369,21.84226759,79.31988767,4.25
21.18830665,2.036396958,Sandy Loam,24.92162534,32.02480483,7.98408224,30.96210917,21.78432924,84.7325377,2.224250214
3.345443727,1.997120254,Sandy Clay Loam,14.46000362,31.68369011,7.771217254,52.7908104,31.57851952,83.41174447,2.975709236
5.785743372,2.045519369,Sandy Loam,28.78424987,42.85753746,9.88479105,37.48449074,29.63943227,77.21984767,3.613649091
4.104063409,2.003313143,Sandy Clay Loam,19.7280751,33.14951413,6.954384886,114.209181,30.17357799,84.19543671,4.25
3.977491256,2.052909391,Sandy Loam,18.92651505,39.64727618,9.101018252,67.75570929,22.2582651,72.78942193,4.25
23.53105402,2.010004541,Sandy Loam,25.61077385,37.74249549,3.172997563,58.0778932,25.19320742,73.66015541,4.163393074
19.88778863,2.023363898,Sandy Loam,24.26307968,38.16584868,3.860243778,44.8808095,22.65083442,81.13983145,3.174332091
14.3801719,2.018037616,Sandy Loam,22.14618082,32.93153038,5.42157001,43.87714284,19.22626673,82.8081511,2.990551467
5.348019856,2.058705113,Sandy Clay Loam,28.70293413,39.5286914,7.33529178,84.67675596,21.67094137,81.5889192,4.25
14.798781,2.000123557,Sandy Loam,18.44518522,30.64650802,6.143555415,34.19331586,35.91295731,79.16998837,1.95
14.3633225,2.035251591,Sandy Clay Loam,26.17063352,44.90208414,4.418873731,82.93106322,22.21275503,72.47693181,4.25
7.156844878,2.001364929,Sandy Loam,17.60185891,30.4013836,7.124426179,98.99027309,20.86727826,76.70968355,4.25
13.41243958,2.046383667,Sandy Loam,26.76691349,30.75234811,6.966893415,83.52638405,30.54378237,80.88803947,4.25
12.56411363,2.06240625,Sandy Loam,15.18949258,34.8697113,6.67113235,103.6151051,28.83859984,74.06926242,4.25
17.78040235,2.024768612,Sandy Loam,15.78534146,42.47438034,3.633892785,53.62394018,31.42823519,81.48104772,2.5216172
18.24224762,2.029047381,Sandy Clay Loam,23.55739068,33.85783818,9.489178449,36.87289536,29.76611573,74.21705414,3.011760038
4.087296235,2.064193827,Sandy Clay Loam,14.2542659,37.07902521,7.145787126,94.21142434,22.01388111,71.76145167,4.25
11.99070275,2.031679311,Sandy Clay Loam,14.58308374,30.26965997,4.84794223,103.7532926,27.01630875,75.83808928,4.25
18.02063798,2.029007875,Sandy Loam,16.10524858,31.18318975,7.811927333,74.67931235,21.17957059,74.90956572,3.57677716
15.07527021,2.036266328,Sandy Loam,23.57857539,39.11949073,5.225355936,103.0841447,22.56368272,84.58802576,4.25
23.55575619,2.045138379,Sandy Loam,27.78776185,32.91537704,6.540992187,70.78227998,35.76451768,78.7050489,4.25
18.80864716,1.99855067,Sandy Loam,23.49135302,40.41381845,5.387922397,47.68087108,31.11623895,71.15275726,3.287476625
6.91042625,2.055688842,Sandy Clay Loam,26.55628489,41.78086763,9.162758186,72.24953121,32.09130855,84.68020569,4.25
4.693649938,2.024840402,Sandy Clay Loam,20.87121179,42.75501299,9.957864092,49.2325648,18.54106488,74.83638856,3.978247588
18.41806268,1.995787881,Sandy Clay Loam,11.37846443,32.00699007,4.128274457,72.03913169,24.87841092,80.22173485,2.824136814
3.636271453,2.052894614,Sandy Loam,12.00932423,36.83262824,3.165052654,43.14094186,27.99447979,79.74744214,1.95
17.05861395,2.020155998,Sandy Clay Loam,21.08783957,44.20622175,4.535257549,46.52615808,20.69413237,87.48857715,3.43232783
25.56552579,1.9980294,Sandy Loam,16.55601937,41.58125314,7.129663882,108.6322109,33.27383559,74.58883488,4.25
16.81138027,2.040702323,Sandy Clay Loam,14.41136147,31.75440573,4.217657977,40.31832956,20.51280378,72.61332027,2.042949414
12.31607823,2.060410508,Sandy Clay Loam,19.32513855,37.53750368,8.680390972,49.97386739,29.45709846,74.65162347,3.535350143
18.43891724,2.061020281,Sandy Clay Loam,23.32993482,43.83570873,5.860694038,118.6610157,27.95736972,80.37630652,4.25
13.99806937,2.066613078,Sandy Clay Loam,17.69983895,36.60058208,7.273729185,81.30020904,33.28763768,73.91577805,4.25
16.09480294,2.059416437,Sandy Loam,26.05084514,42.56126413,6.189324891,82.17305948,23.61259304,76.12847107,4.25
25.59515541,1.990171274,Sandy Loam,24.77046493,37.43765582,9.323295451,105.2531063,23.11350675,81.84498746,4.25
12.26646331,2.020419293,Sandy Clay Loam,24.69829764,31.60217516,3.245947359,76.69590683,33.23543597,72.0966392,4.25
26.06857353,2.055483406,Sandy Clay Loam,29.70379379,32.21782389,8.10511327,49.75190078,21.98530514,87.01547635,4.25
24.72841541,2.01930024,Sandy Loam,15.90459955,30.70013629,7.565204933,67.6248715,31.42874514,79.58234166,2.976895086
7.698987235,2.038123881,Sandy Clay Loam,22.89451173,32.92972111,7.546605217,97.24041165,21.44062543,78.70474111,4.25
4.664671221,2.038505356,Sandy Clay Loam,27.1095668,43.4042115,5.897925751,107.7002579,33.76251743,76.53480146,4.25
5.418672033,2.019202024,Sandy Clay Loam,21.59048868,39.75297069,3.109726599,54.33153265,33.10314376,74.42196559,4.25
3.437323816,2.062357914,Sandy Loam,25.79004352,41.08285402,7.824685054,53.33151702,32.17433489,78.70121301,4.25
5.266631058,2.030258268,Sandy Loam,18.28904372,39.32492188,8.80629849,59.17678684,26.84648304,78.75290319,3.633377843
19.39216256,2.027182736,Sandy Clay Loam,21.80982691,35.79808938,3.596612177,83.09852493,18.60910598,71.01019568,4.25
4.708527563,2.0698011,Sandy Clay Loam,11.11332786,33.25291699,6.09132253,54.80401738,20.38437364,85.25296902,2.371443837
10.65541513,2.029480029,Sandy Loam,29.71535212,43.88421876,4.138163978,109.5427746,26.21889185,84.77372581,4.25
23.27700746,2.00427186,Sandy Loam,26.00036963,37.72244672,7.276564505,117.1013559,18.7856576,78.06051872,4.25
3.558526458,2.031045554,Sandy Loam,27.37618143,37.21649822,8.499234135,90.4824203,19.14250397,76.06161013,4.25
22.54724358,2.055121339,Sandy Loam,23.88588556,44.94156133,7.666945954,116.4148909,20.25906908,78.98077638,4.25
9.764514595,2.052148826,Sandy Loam,13.72100066,35.75894983,5.226420493,55.63596272,22.69524056,73.98581981,2.468117126
5.835955863,2.053086541,Sandy Loam,10.62056885,42.81187972,3.97812892,102.5990717,31.48781021,70.01516272,3.6519586
19.72169197,2.046641903,Sandy Loam,27.29313215,42.9351609,8.559877022,90.42227962,18.86368311,76.37743348,4.25
18.09462832,2.010337426,Sandy Loam,17.92661307,33.49005316,5.267418009,53.43986444,35.70550912,70.32409402,2.837899486
